split,segment_name,waymo_weather,predicted_weather,prediction_confidence,prob_sun_clear,prob_cloudy,prob_foggy,prob_rain,prob_snow,location,time_of_day,total_frames,labeled_frames,date,day_of_week,hour_of_day,local_time,tfrecord
train,17677899007099302421_5911_000_5931_000,sunny,sun/clear,0.4791,0.4791,0.0814,0.3761,0.0537,0.0096,location_phx,Dawn/Dusk,198,30,2018-02-14,Wednesday,18,18:16:35,segment-17677899007099302421_5911_000_5931_000_with_camera_labels.tfrecord
train,1773696223367475365_1060_000_1080_000,sunny,sun/clear,0.9168,0.9168,0.0319,0.0021,0.0273,0.0219,location_sf,Day,199,30,2019-03-15,Friday,11,11:36:39,segment-1773696223367475365_1060_000_1080_000_with_camera_labels.tfrecord
train,17750787536486427868_560_000_580_000,sunny,sun/clear,0.6458,0.6458,0.1161,0.0088,0.1837,0.0456,location_sf,Day,198,30,2019-03-21,Thursday,18,18:36:24,segment-17750787536486427868_560_000_580_000_with_camera_labels.tfrecord
train,17752423643206316420_920_850_940_850,sunny,cloudy/overcast,0.3606,0.3534,0.3606,0.0884,0.1694,0.0282,location_phx,Dawn/Dusk,199,20,2017-10-14,Saturday,18,18:15:39,segment-17752423643206316420_920_850_940_850_with_camera_labels.tfrecord
train,17759280403078053118_6060_580_6080_580,sunny,sun/clear,0.9598,0.9598,0.0246,0.0008,0.0119,0.0028,location_phx,Day,198,20,2017-10-02,Monday,11,11:55:31,segment-17759280403078053118_6060_580_6080_580_with_camera_labels.tfrecord
train,17761959194352517553_5448_420_5468_420,sunny,cloudy/overcast,0.7716,0.0345,0.7716,0.0061,0.1796,0.0083,location_phx,Day,198,40,2017-12-10,Sunday,15,15:32:07,segment-17761959194352517553_5448_420_5468_420_with_camera_labels.tfrecord
train,17778522338768131809_5920_000_5940_000,sunny,rain/storm,0.818,0.0905,0.0355,0.0089,0.818,0.0471,location_sf,Day,199,30,2019-03-29,Friday,17,17:00:06,segment-17778522338768131809_5920_000_5940_000_with_camera_labels.tfrecord
train,17782258508241656695_1354_000_1374_000,sunny,rain/storm,0.6811,0.0687,0.1255,0.116,0.6811,0.0086,location_other,Night,198,20,2018-01-08,Monday,21,21:39:32,segment-17782258508241656695_1354_000_1374_000_with_camera_labels.tfrecord
train,17790754307864212354_1520_000_1540_000,sunny,rain/storm,0.9732,0.0001,0.0014,0.0005,0.9732,0.0248,location_sf,Day,197,30,2019-05-09,Thursday,18,18:00:53,segment-17790754307864212354_1520_000_1540_000_with_camera_labels.tfrecord
train,17792522237954398691_2698_000_2718_000,sunny,foggy/hazy,0.6332,0.033,0.0424,0.6332,0.1687,0.1227,location_phx,Day,198,30,2018-02-14,Wednesday,17,17:23:02,segment-17792522237954398691_2698_000_2718_000_with_camera_labels.tfrecord
train,17818548625922145895_1372_430_1392_430,sunny,rain/storm,0.4526,0.395,0.0478,0.0162,0.4526,0.0884,location_phx,Day,199,20,2017-12-18,Monday,15,15:55:03,segment-17818548625922145895_1372_430_1392_430_with_camera_labels.tfrecord
train,17850487901509155700_9065_000_9085_000,sunny,sun/clear,0.8032,0.8032,0.18,0.0021,0.009,0.0057,location_phx,Day,198,30,2018-04-02,Monday,8,08:24:56,segment-17850487901509155700_9065_000_9085_000_with_camera_labels.tfrecord
train,17874036087982478403_733_674_753_674,sunny,rain/storm,0.8039,0.0416,0.0964,0.0511,0.8039,0.007,location_phx,Night,199,30,2018-01-19,Friday,18,18:25:23,segment-17874036087982478403_733_674_753_674_with_camera_labels.tfrecord
train,17885096890374683162_755_580_775_580,sunny,rain/storm,0.9151,0.0157,0.0296,0.0171,0.9151,0.0224,location_other,Day,198,40,2017-10-01,Sunday,18,18:01:20,segment-17885096890374683162_755_580_775_580_with_camera_labels.tfrecord
train,17902907331132202998_1564_000_1584_000,sunny,snow/frosty,0.4042,0.0007,0.0099,0.2844,0.3007,0.4042,location_phx,Day,198,30,2018-02-14,Wednesday,17,17:04:08,segment-17902907331132202998_1564_000_1584_000_with_camera_labels.tfrecord
train,17912777897400903477_2047_500_2067_500,sunny,sun/clear,0.9304,0.9304,0.024,0.0055,0.0299,0.0101,location_phx,Dawn/Dusk,198,30,2017-10-24,Tuesday,17,17:18:44,segment-17912777897400903477_2047_500_2067_500_with_camera_labels.tfrecord
train,17941839888833418904_1240_000_1260_000,sunny,rain/storm,0.754,0.0834,0.0931,0.0051,0.754,0.0644,location_sf,Day,198,30,2019-03-27,Wednesday,9,09:11:10,segment-17941839888833418904_1240_000_1260_000_with_camera_labels.tfrecord
train,17958696356648515477_1660_000_1680_000,sunny,snow/frosty,0.5712,0.0501,0.1319,0.0051,0.2417,0.5712,location_sf,Day,198,30,2019-05-08,Wednesday,10,10:14:54,segment-17958696356648515477_1660_000_1680_000_with_camera_labels.tfrecord
train,17959337482465423746_2840_000_2860_000,sunny,rain/storm,0.8614,0.0016,0.0177,0.0097,0.8614,0.1096,location_sf,Day,198,30,2018-11-26,Monday,15,15:09:48,segment-17959337482465423746_2840_000_2860_000_with_camera_labels.tfrecord
train,17987556068410436875_520_610_540_610,sunny,rain/storm,0.6521,0.0236,0.0148,0.0086,0.6521,0.3009,location_other,Day,197,39,2017-12-17,Sunday,15,15:57:14,segment-17987556068410436875_520_610_540_610_with_camera_labels.tfrecord
train,17993467596234560701_4940_000_4960_000,sunny,rain/storm,0.866,0.0005,0.0042,0.0031,0.866,0.1263,location_sf,Day,198,30,2019-05-29,Wednesday,18,18:40:41,segment-17993467596234560701_4940_000_4960_000_with_camera_labels.tfrecord
train,1800857743596232165_1500_000_1520_000,sunny,rain/storm,0.6164,0.0012,0.0138,0.0361,0.6164,0.3325,location_sf,Day,198,30,2019-05-16,Thursday,12,12:13:17,segment-1800857743596232165_1500_000_1520_000_with_camera_labels.tfrecord
train,18025338595059503802_571_216_591_216,sunny,sun/clear,0.5012,0.5012,0.1274,0.0322,0.2143,0.1248,location_phx,Day,198,30,2018-03-24,Saturday,7,07:52:27,segment-18025338595059503802_571_216_591_216_with_camera_labels.tfrecord
train,18068531698704694137_920_000_940_000,sunny,rain/storm,0.4219,0.0597,0.3872,0.1278,0.4219,0.0034,location_sf,Night,197,30,2019-01-16,Wednesday,20,20:41:14,segment-18068531698704694137_920_000_940_000_with_camera_labels.tfrecord
train,18096167044602516316_2360_000_2380_000,sunny,rain/storm,0.8181,0.0002,0.0025,0.003,0.8181,0.1761,location_sf,Day,198,30,2019-05-16,Thursday,7,07:40:21,segment-18096167044602516316_2360_000_2380_000_with_camera_labels.tfrecord
train,18111897798871103675_320_000_340_000,sunny,rain/storm,0.7597,0.0075,0.0377,0.137,0.7597,0.058,location_sf,Day,198,30,2019-03-27,Wednesday,18,18:42:08,segment-18111897798871103675_320_000_340_000_with_camera_labels.tfrecord
train,18136695827203527782_2860_000_2880_000,sunny,rain/storm,0.5805,0.139,0.2386,0.0286,0.5805,0.0133,location_sf,Night,199,30,2019-05-10,Friday,20,20:48:56,segment-18136695827203527782_2860_000_2880_000_with_camera_labels.tfrecord
train,18141076662151909970_2755_710_2775_710,sunny,sun/clear,0.5835,0.5835,0.0377,0.0086,0.2294,0.1409,location_phx,Day,199,30,2018-01-04,Thursday,14,14:11:52,segment-18141076662151909970_2755_710_2775_710_with_camera_labels.tfrecord
train,18233614482685846350_7060_000_7080_000,sunny,rain/storm,0.537,0.0005,0.0055,0.27,0.537,0.187,location_sf,Day,199,40,2018-03-20,Tuesday,7,07:59:46,segment-18233614482685846350_7060_000_7080_000_with_camera_labels.tfrecord
train,18244334282518155052_2360_000_2380_000,sunny,rain/storm,0.858,0.029,0.0637,0.0355,0.858,0.0138,location_sf,Night,199,20,2019-02-22,Friday,20,20:39:17,segment-18244334282518155052_2360_000_2380_000_with_camera_labels.tfrecord
train,18286677872269962604_3520_000_3540_000,sunny,foggy/hazy,0.7479,0.0024,0.0925,0.7479,0.1464,0.0107,location_sf,Day,199,30,2019-03-25,Monday,10,10:15:18,segment-18286677872269962604_3520_000_3540_000_with_camera_labels.tfrecord
train,18295766828140813622_6775_000_6795_000,sunny,snow/frosty,0.3963,0.0336,0.0811,0.1153,0.3737,0.3963,location_phx,Day,199,30,2018-03-11,Sunday,7,07:51:58,segment-18295766828140813622_6775_000_6795_000_with_camera_labels.tfrecord
train,18311996733670569136_5880_000_5900_000,sunny,rain/storm,0.963,0.0001,0.0018,0.0022,0.963,0.0328,location_sf,Day,198,30,2019-05-08,Wednesday,7,07:49:06,segment-18311996733670569136_5880_000_5900_000_with_camera_labels.tfrecord
train,18331713844982117868_2920_900_2940_900,sunny,sun/clear,0.935,0.935,0.0215,0.0028,0.031,0.0097,location_phx,Day,198,50,2017-11-26,Sunday,15,15:25:04,segment-18331713844982117868_2920_900_2940_900_with_camera_labels.tfrecord
train,18380281348728758158_4820_000_4840_000,sunny,rain/storm,0.9438,0.0003,0.0038,0.0079,0.9438,0.0444,location_sf,Day,199,30,2018-12-10,Monday,10,10:06:07,segment-18380281348728758158_4820_000_4840_000_with_camera_labels.tfrecord
train,183829460855609442_430_000_450_000,sunny,snow/frosty,0.5071,0.0004,0.0064,0.1155,0.3706,0.5071,location_other,Day,199,30,2018-03-08,Thursday,9,09:35:16,segment-183829460855609442_430_000_450_000_with_camera_labels.tfrecord
train,18397511418934954408_620_000_640_000,sunny,sun/clear,0.9522,0.9522,0.0354,0.0033,0.0045,0.0046,location_other,Day,199,30,2019-10-08,Tuesday,13,13:22:27,segment-18397511418934954408_620_000_640_000_with_camera_labels.tfrecord
train,18403940760739364047_920_000_940_000,sunny,rain/storm,0.9822,0.0002,0.0038,0.0015,0.9822,0.0123,location_sf,Day,196,28,2019-05-14,Tuesday,19,19:16:32,segment-18403940760739364047_920_000_940_000_with_camera_labels.tfrecord
train,18418533015310829002_480_000_500_000,sunny,rain/storm,0.7459,0.0788,0.0824,0.0424,0.7459,0.0504,location_sf,Day,198,30,2019-02-13,Wednesday,12,12:01:52,segment-18418533015310829002_480_000_500_000_with_camera_labels.tfrecord
train,18441113814326864765_725_000_745_000,sunny,sun/clear,0.8334,0.8334,0.0325,0.015,0.0852,0.0339,location_phx,Day,199,30,2018-04-04,Wednesday,6,06:49:57,segment-18441113814326864765_725_000_745_000_with_camera_labels.tfrecord
train,1857377326903987736_80_000_100_000,sunny,rain/storm,0.6744,0.0548,0.0996,0.1372,0.6744,0.0339,location_sf,Dawn/Dusk,198,30,2019-03-28,Thursday,19,19:51:40,segment-1857377326903987736_80_000_100_000_with_camera_labels.tfrecord
train,1863454917318776530_1040_000_1060_000,sunny,rain/storm,0.8499,0.0424,0.0865,0.0074,0.8499,0.0139,location_sf,Day,198,30,2019-03-27,Wednesday,8,08:12:02,segment-1863454917318776530_1040_000_1060_000_with_camera_labels.tfrecord
train,1887497421568128425_94_000_114_000,sunny,sun/clear,0.791,0.791,0.0354,0.0047,0.1132,0.0557,location_other,Day,199,30,2018-03-20,Tuesday,9,09:04:50,segment-1887497421568128425_94_000_114_000_with_camera_labels.tfrecord
train,1891390218766838725_4980_000_5000_000,sunny,rain/storm,0.9417,0.0015,0.0164,0.0234,0.9417,0.0171,location_sf,Dawn/Dusk,199,30,2019-01-10,Thursday,7,07:50:59,segment-1891390218766838725_4980_000_5000_000_with_camera_labels.tfrecord
train,1907783283319966632_3221_000_3241_000,sunny,foggy/hazy,0.8179,0.0222,0.1001,0.8179,0.0445,0.0153,location_other,Day,197,29,2018-03-09,Friday,7,07:09:57,segment-1907783283319966632_3221_000_3241_000_with_camera_labels.tfrecord
train,1918764220984209654_5680_000_5700_000,sunny,sun/clear,0.7798,0.7798,0.0803,0.0011,0.125,0.0138,location_sf,Day,199,30,2018-11-08,Thursday,12,12:48:28,segment-1918764220984209654_5680_000_5700_000_with_camera_labels.tfrecord
train,1921439581405198744_1354_000_1374_000,sunny,rain/storm,0.6962,0.0175,0.1421,0.0683,0.6962,0.076,location_other,Day,199,30,2018-01-09,Tuesday,10,10:25:44,segment-1921439581405198744_1354_000_1374_000_with_camera_labels.tfrecord
train,1926967104529174124_5214_780_5234_780,sunny,sun/clear,0.9876,0.9876,0.0084,0.0007,0.0015,0.0019,location_phx,Day,199,40,2017-10-27,Friday,15,15:22:13,segment-1926967104529174124_5214_780_5234_780_with_camera_labels.tfrecord
train,1939881723297238689_6848_040_6868_040,sunny,sun/clear,0.9922,0.9922,0.0047,0.0002,0.0005,0.0024,location_phx,Day,198,30,2017-10-10,Tuesday,10,10:49:44,segment-1939881723297238689_6848_040_6868_040_with_camera_labels.tfrecord
train,1940032764689855266_3690_210_3710_210,sunny,sun/clear,0.6868,0.6868,0.1015,0.0023,0.1862,0.0233,location_other,Day,198,50,2017-11-05,Sunday,14,14:59:49,segment-1940032764689855266_3690_210_3710_210_with_camera_labels.tfrecord
train,1972128316147758939_2500_000_2520_000,sunny,rain/storm,0.814,0.0033,0.0384,0.0079,0.814,0.1364,location_sf,Day,199,30,2019-05-09,Thursday,8,08:22:28,segment-1972128316147758939_2500_000_2520_000_with_camera_labels.tfrecord
train,1988987616835805847_3500_000_3520_000,sunny,foggy/hazy,0.5462,0.017,0.2773,0.5462,0.1459,0.0137,location_sf,Day,199,30,2019-03-25,Monday,10,10:14:58,segment-1988987616835805847_3500_000_3520_000_with_camera_labels.tfrecord
train,1994338527906508494_3438_100_3458_100,sunny,rain/storm,0.6398,0.1145,0.0878,0.0104,0.6398,0.1476,location_other,Day,198,30,2017-10-05,Thursday,8,08:47:36,segment-1994338527906508494_3438_100_3458_100_with_camera_labels.tfrecord
train,1999080374382764042_7094_100_7114_100,sunny,rain/storm,0.872,0.0195,0.018,0.0087,0.872,0.0819,location_other,Day,199,30,2017-10-04,Wednesday,8,08:18:14,segment-1999080374382764042_7094_100_7114_100_with_camera_labels.tfrecord
train,200287570390499785_2102_000_2122_000,sunny,sun/clear,0.3785,0.3785,0.3695,0.1012,0.0973,0.0535,location_phx,Day,198,20,2017-10-06,Friday,17,17:22:53,segment-200287570390499785_2102_000_2122_000_with_camera_labels.tfrecord
train,2025831330434849594_1520_000_1540_000,sunny,rain/storm,0.7606,0.0415,0.1009,0.0877,0.7606,0.0093,location_sf,Night,198,30,2019-03-21,Thursday,20,20:17:10,segment-2025831330434849594_1520_000_1540_000_with_camera_labels.tfrecord
train,2036908808378190283_4340_000_4360_000,sunny,sun/clear,0.9286,0.9286,0.0458,0.0016,0.0114,0.0126,location_sf,Day,198,30,2019-03-15,Friday,17,17:32:10,segment-2036908808378190283_4340_000_4360_000_with_camera_labels.tfrecord
train,204421859195625800_1080_000_1100_000,sunny,rain/storm,0.8621,0.0001,0.0019,0.0015,0.8621,0.1345,location_sf,Day,198,30,2019-05-06,Monday,9,09:20:34,segment-204421859195625800_1080_000_1100_000_with_camera_labels.tfrecord
train,2064489349728221803_3060_000_3080_000,sunny,rain/storm,0.8304,0.0008,0.0147,0.07,0.8304,0.084,location_sf,Day,199,30,2018-11-27,Tuesday,14,14:51:59,segment-2064489349728221803_3060_000_3080_000_with_camera_labels.tfrecord
train,2075681641472425669_2635_000_2655_000,sunny,rain/storm,0.5672,0.0737,0.2131,0.1407,0.5672,0.0053,location_phx,Night,198,30,2018-02-14,Wednesday,20,20:23:46,segment-2075681641472425669_2635_000_2655_000_with_camera_labels.tfrecord
train,207754730878135627_1140_000_1160_000,sunny,rain/storm,0.8798,0.006,0.0802,0.0044,0.8798,0.0297,location_sf,Day,198,30,2019-03-27,Wednesday,16,16:41:07,segment-207754730878135627_1140_000_1160_000_with_camera_labels.tfrecord
train,2088865281951278665_4460_000_4480_000,sunny,rain/storm,0.6083,0.0101,0.1643,0.0497,0.6083,0.1677,location_sf,Day,198,30,2019-03-25,Monday,10,10:30:58,segment-2088865281951278665_4460_000_4480_000_with_camera_labels.tfrecord
train,2101027554826767753_2504_580_2524_580,sunny,sun/clear,0.5088,0.5088,0.0665,0.0197,0.3692,0.0358,location_phx,Day,199,50,2017-10-11,Wednesday,16,16:54:16,segment-2101027554826767753_2504_580_2524_580_with_camera_labels.tfrecord
train,2107164705125601090_3920_000_3940_000,sunny,rain/storm,0.6521,0.0653,0.1809,0.0964,0.6521,0.0054,location_sf,Night,199,30,2019-03-14,Thursday,20,20:27:06,segment-2107164705125601090_3920_000_3940_000_with_camera_labels.tfrecord
train,2114574223307001959_1163_280_1183_280,sunny,rain/storm,0.4327,0.4113,0.0513,0.0298,0.4327,0.0749,location_phx,Day,199,40,2017-10-02,Monday,17,17:14:00,segment-2114574223307001959_1163_280_1183_280_with_camera_labels.tfrecord
train,2151482270865536784_900_000_920_000,sunny,rain/storm,0.9119,0.0,0.0016,0.0017,0.9119,0.0847,location_sf,Day,199,30,2019-05-14,Tuesday,19,19:16:12,segment-2151482270865536784_900_000_920_000_with_camera_labels.tfrecord
train,2206505463279484253_476_189_496_189,sunny,cloudy/overcast,0.6398,0.1969,0.6398,0.0152,0.0884,0.0596,location_phx,Day,198,40,2018-03-22,Thursday,13,13:03:05,segment-2206505463279484253_476_189_496_189_with_camera_labels.tfrecord
train,2209007584159204953_2200_000_2220_000,sunny,rain/storm,0.6116,0.0003,0.006,0.0462,0.6116,0.336,location_sf,Day,198,30,2019-05-16,Thursday,12,12:24:57,segment-2209007584159204953_2200_000_2220_000_with_camera_labels.tfrecord
train,2217043033232259972_2720_000_2740_000,sunny,rain/storm,0.9203,0.0107,0.0326,0.0241,0.9203,0.0123,location_sf,Night,198,30,2019-05-17,Friday,21,21:08:43,segment-2217043033232259972_2720_000_2740_000_with_camera_labels.tfrecord
train,2224716024428969146_1420_000_1440_000,sunny,rain/storm,0.7456,0.0013,0.0181,0.0091,0.7456,0.226,location_sf,Day,198,20,2019-05-16,Thursday,12,12:11:57,segment-2224716024428969146_1420_000_1440_000_with_camera_labels.tfrecord
train,2259324582958830057_3767_030_3787_030,sunny,sun/clear,0.992,0.992,0.005,0.0002,0.001,0.0018,location_phx,Day,197,30,2017-10-26,Thursday,11,11:42:17,segment-2259324582958830057_3767_030_3787_030_with_camera_labels.tfrecord
train,2265177645248606981_2340_000_2360_000,sunny,rain/storm,0.5818,0.289,0.0479,0.0018,0.5818,0.0795,location_sf,Day,198,30,2019-05-07,Tuesday,14,14:59:17,segment-2265177645248606981_2340_000_2360_000_with_camera_labels.tfrecord
train,2273990870973289942_4009_680_4029_680,sunny,rain/storm,0.7787,0.0451,0.1054,0.0648,0.7787,0.0061,location_phx,Night,195,20,2017-10-14,Saturday,19,19:21:18,segment-2273990870973289942_4009_680_4029_680_with_camera_labels.tfrecord
train,2323851946122476774_7240_000_7260_000,sunny,rain/storm,0.8521,0.0288,0.0579,0.0463,0.8521,0.0149,location_sf,Night,199,30,2019-02-07,Thursday,19,19:08:32,segment-2323851946122476774_7240_000_7260_000_with_camera_labels.tfrecord
train,2330686858362435307_603_210_623_210,sunny,rain/storm,0.6999,0.0602,0.1568,0.0784,0.6999,0.0048,location_phx,Night,198,30,2017-10-14,Saturday,21,21:25:52,segment-2330686858362435307_603_210_623_210_with_camera_labels.tfrecord
train,2336233899565126347_1180_000_1200_000,sunny,rain/storm,0.8727,0.0126,0.0475,0.043,0.8727,0.0242,location_sf,Day,199,30,2019-03-27,Wednesday,8,08:14:22,segment-2336233899565126347_1180_000_1200_000_with_camera_labels.tfrecord
train,2342300897175196823_1179_360_1199_360,sunny,sun/clear,0.8794,0.8794,0.0806,0.0189,0.0119,0.0091,location_phx,Day,199,20,2017-10-03,Tuesday,17,17:06:47,segment-2342300897175196823_1179_360_1199_360_with_camera_labels.tfrecord
train,2400780041057579262_660_000_680_000,sunny,rain/storm,0.8129,0.0359,0.0723,0.0677,0.8129,0.0112,location_sf,Night,199,30,2019-01-07,Monday,20,20:14:45,segment-2400780041057579262_660_000_680_000_with_camera_labels.tfrecord
train,2415873247906962761_5460_000_5480_000,sunny,rain/storm,0.5209,0.0007,0.006,0.0068,0.5209,0.4656,location_sf,Day,198,30,2018-11-20,Tuesday,15,15:24:25,segment-2415873247906962761_5460_000_5480_000_with_camera_labels.tfrecord
train,2475623575993725245_400_000_420_000,sunny,rain/storm,0.943,0.0032,0.0112,0.0117,0.943,0.0309,location_sf,Dawn/Dusk,198,20,2019-05-17,Friday,20,20:30:03,segment-2475623575993725245_400_000_420_000_with_camera_labels.tfrecord
train,2508530288521370100_3385_660_3405_660,sunny,sun/clear,0.4838,0.4838,0.0615,0.0087,0.4117,0.0344,location_other,Day,190,39,2017-10-22,Sunday,17,17:19:08,segment-2508530288521370100_3385_660_3405_660_with_camera_labels.tfrecord
train,2547899409721197155_1380_000_1400_000,sunny,rain/storm,0.8665,0.0128,0.0167,0.0074,0.8665,0.0966,location_sf,Day,197,30,2019-02-07,Thursday,9,09:08:22,segment-2547899409721197155_1380_000_1400_000_with_camera_labels.tfrecord
train,2555987917096562599_1620_000_1640_000,sunny,rain/storm,0.9679,0.0007,0.0048,0.0032,0.9679,0.0234,location_sf,Day,199,30,2018-11-19,Monday,9,09:55:00,segment-2555987917096562599_1620_000_1640_000_with_camera_labels.tfrecord
train,2570264768774616538_860_000_880_000,sunny,rain/storm,0.738,0.0296,0.0636,0.0751,0.738,0.0937,location_sf,Day,198,30,2019-02-14,Thursday,16,16:54:08,segment-2570264768774616538_860_000_880_000_with_camera_labels.tfrecord
train,2577669988012459365_1640_000_1660_000,sunny,snow/frosty,0.5968,0.0216,0.0539,0.0226,0.305,0.5968,location_sf,Day,198,20,2019-05-08,Wednesday,10,10:14:34,segment-2577669988012459365_1640_000_1660_000_with_camera_labels.tfrecord
